Owner Role,Opportunity Owner,Account Name (DBA),Opportunity Name,Stage,Fiscal Period,Amount,Probability (%),Age,Fund/Close Date,Created Date,Next Step,Lead Source,Type,Website
Equity Fund,Aditi Dash,Judy,Judy - December 2020,Closed Passed,Q4-2020,,1/0/00,21,44196,44175,,Investor Referral,,judy.co
Equity Fund,Aditi Dash,THE COCONUT COLLABORATIVE,THE COCONUT COLLABORATIVE - January 2020,Closed Passed,Q4-2020,,1/0/00,345,44196,43851,,Trade Show,,coconutcollaborative.com
Equity Fund,Aditi Dash,Stojo,Stojo - January 2020,Closed Passed,Q4-2020,,1/0/00,350,44196,43846,,Inbound,,stojo.co
Equity Fund,Aditi Dash,Mockingbird,Mockingbird - January 2020,Closed Passed,Q4-2020,,1/0/00,337,44196,43859,,Manual,,hellomockingbird.com
Equity Fund,Aditi Dash,Shacksbury,Shacksbury - January 2020,Closed Passed,Q4-2020,,1/0/00,349,44196,43847,,Inbound,,shacksbury.com
Equity Fund,Aditi Dash,Apostrophe,Apostrophe - January 2020,Closed Passed,Q4-2020,,1/0/00,352,44196,43844,,Manual,,apostrophe.com
Equity Fund,Aditi Dash,Rae Wellness,Rae Wellness - January 2020,Closed Lost,Q4-2020,,1/0/00,351,44196,43845,,Referral from CircleUp Employee,,raewellness.co
Equity Fund,Aditi Dash,Seal the Seasons,Seal the Seasons - January 2020,Closed Passed,Q4-2020,,1/0/00,351,44196,43845,,Helio,,sealtheseasons.com
Equity Fund,Aditi Dash,Mati Energy,Mati Energy - January 2020,Closed Passed,Q4-2020,,1/0/00,345,44196,43851,,Other Referral,,matienergy.com
Equity Fund,Aditi Dash,The Seaweed Bath Co.,The Seaweed Bath Co. - March 2020,Closed Passed,Q4-2020,,1/0/00,293,44196,43903,,Inbound,,seaweedbathco.com
Equity Fund,Aditi Dash,Superflower,Superflower - January 2020,Closed Passed,Q4-2020,,1/0/00,344,44196,43852,,Manual,,mysuperflower.com
Equity Fund,Aditi Dash,Locale,Locale - January 2020,Closed Passed,Q4-2020,,1/0/00,337,44196,43859,,Investor Referral,,locale.com
Equity Fund,Aditi Dash,Genius Juice,Genius Juice - January 2020,Closed Passed,Q4-2020,,1/0/00,337,44196,43859,,Inbound,,geniusjuice.com
Equity Fund,Aditi Dash,Supply,Supply - March 2020,Closed Passed,Q4-2020,,1/0/00,276,44196,43920,,Manual,,supply.co
Equity Fund,Aditi Dash,Insert Name Here,Insert Name Here - August 2020,Closed Lost,Q4-2020,,1/0/00,127,44196,44069,,Manual,,inhhair.com
Equity Fund,Aditi Dash,Sdara Skincare,Sdara Skincare - August 2020,Closed Lost,Q4-2020,,1/0/00,127,44196,44069,,Helio,,sdaraskin.com
Equity Fund,Aditi Dash,Willie's Superbrew,Willie's Superbrew - January 2020,Closed Passed,Q4-2020,,1/0/00,337,44196,43859,,Helio,,superbrew.com
Equity Fund,Aditi Dash,Carson Life,Carson Life - August 2020,Closed Passed,Q4-2020,,1/0/00,125,44196,44071,,Helio,,carsonlife.com
Equity Fund,Aditi Dash,The Waeve,The Waeve - August 2020,Closed Passed,Q4-2020,,1/0/00,127,44196,44069,,Investor Referral,,thewaeve.com
Equity Fund,Aditi Dash,Rowdy Mermaid,Rowdy Mermaid - February 2020,Closed Passed,Q4-2020,,1/0/00,331,44196,43865,,Manual,,rowdymermaid.com
Equity Fund,Aditi Dash,No Cow,No Cow - August 2020,Closed Passed,Q4-2020,,1/0/00,127,44196,44069,,Inbound,,nocow.com
Equity Fund,Aditi Dash,Cybele's Free-To-Eat,Cybele's Free-To-Eat - March 2020,Closed Passed,Q4-2020,,1/0/00,282,44196,43914,,Helio,,cybelesfreetoeat.com
Equity Fund,Aditi Dash,Inside Outer,Inside Outer - August 2020,Closed Passed,Q4-2020,,1/0/00,125,44196,44071,,Other Referral,,iobeautymarket.com
Equity Fund,Aditi Dash,Kin Euphorics,Kin Euphorics - March 2020,Closed Lost,Q4-2020,,1/0/00,283,44196,43913,,Helio,,kineuphorics.com
Equity Fund,Aditi Dash,Montana Mex,Montana Mex - March 2020,Closed Passed,Q4-2020,,1/0/00,283,44196,43913,,Inbound,,montanamex.com
Equity Fund,Aditi Dash,Beautiac,Beautiac - March 2020,Closed Passed,Q4-2020,,1/0/00,283,44196,43913,,Other Referral,,beautiac.com
Equity Fund,Aditi Dash,Electric,Electric - March 2020,Closed Passed,Q4-2020,,1/0/00,283,44196,43913,,Inbound,,electriccalifornia.com
Equity Fund,Aditi Dash,Almond Cow,Almond Cow - August 2020,Closed Passed,Q4-2020,,1/0/00,126,44196,44070,,Helio,,almondcow.co
Equity Fund,Aditi Dash,CLEAN Cause,CLEAN Cause - February 2020,Closed Passed,Q4-2020,,1/0/00,330,44196,43866,,Helio,,cleancause.com
Equity Fund,Aditi Dash,Keho,Keho - August 2020,Closed Passed,Q4-2020,,1/0/00,126,44196,44070,,Helio,,keho.life
Equity Fund,Aditi Dash,Nuudii,Nuudii - June 2020,Closed Passed,Q4-2020,,1/0/00,204,44196,43992,,Inbound,,nuudiisystem.com
Equity Fund,Aditi Dash,Lamik Beauty,Lamik Beauty - August 2020,Closed Passed,Q4-2020,,1/0/00,126,44196,44070,,Manual,,lamikbeauty.com
Equity Fund,Aditi Dash,Slate,Slate - August 2020,Closed Passed,Q4-2020,,1/0/00,126,44196,44070,,Helio,,slatemilk.com
Equity Fund,Aditi Dash,Verve Coffee,Verve Coffee - August 2020,Closed Passed,Q4-2020,,1/0/00,126,44196,44070,,Inbound,,vervecoffee.com
Equity Fund,Aditi Dash,OUTLAW SOAPS,OUTLAW SOAPS - February 2020,Closed Passed,Q4-2020,,1/0/00,332,44196,43864,,Trade Show,,liveoutlaw.com
Equity Fund,Aditi Dash,Ballsy,Ballsy - August 2020,Closed Passed,Q4-2020,,1/0/00,126,44196,44070,,Helio,,ballwash.com
Equity Fund,Aditi Dash,Peak & Valley,Peak & Valley - August 2020,Closed Passed,Q4-2020,,1/0/00,126,44196,44070,,Manual,,peakandvalley.co
Equity Fund,Aditi Dash,Kuju Coffee,Kuju Coffee - August 2020,Closed Passed,Q4-2020,,1/0/00,126,44196,44070,,Helio,,kujucoffee.com
Equity Fund,Aditi Dash,Golde,Golde - February 2020,Closed Passed,Q4-2020,,1/0/00,325,44196,43871,,Helio,,golde.co
Equity Fund,Aditi Dash,Cocokind,Cocokind - February 2020,Closed Lost,Q4-2020,,1/0/00,323,44196,43873,,Helio,,cocokind.com
Equity Fund,Aditi Dash,Akar,Akar - February 2020,Closed Passed,Q4-2020,,1/0/00,323,44196,43873,,Trade Show,,akarskin.com
Equity Fund,Aditi Dash,Vegan Rob's,Vegan Rob's - February 2020,Closed Passed,Q4-2020,,1/0/00,323,44196,43873,,Inbound,,veganrobs.com
Equity Fund,Aditi Dash,Nui Foods,Nui Foods - February 2020,Closed Passed,Q4-2020,,1/0/00,330,44196,43866,,Helio,,eatnui.com
Equity Fund,Aditi Dash,Jaxon Lane,Jaxon Lane - February 2020,Closed Passed,Q4-2020,,1/0/00,331,44196,43865,,Trade Show,,jaxonlane.com
Equity Fund,Aditi Dash,Kos Naturals,Kos Naturals - June 2020,Closed Lost,Q4-2020,,1/0/00,204,44196,43992,,Manual,,kos.com
Equity Fund,Aditi Dash,Knack Shops,Knack Shops - September 2020,Closed Passed,Q4-2020,,1/0/00,119,44196,44077,,Inbound,,knackshops.com
Equity Fund,Aditi Dash,Kin Euphorics,Kin Euphorics - September 2020,Closed Passed,Q4-2020,,1/0/00,119,44196,44077,,Helio,,kineuphorics.com
Equity Fund,Aditi Dash,BioVi Probiotics,BioVi Probiotics - September 2020,Closed Passed,Q4-2020,,1/0/00,119,44196,44077,,Investor Referral,,biovibrands.com
Equity Fund,Aditi Dash,Western Rise,Western Rise - February 2020,Closed Passed,Q4-2020,,1/0/00,323,44196,43873,,Inbound,,westernrise.com
Equity Fund,Aditi Dash,Grace & Stella,Grace & Stella - February 2020,Closed Passed,Q4-2020,,1/0/00,323,44196,43873,,Trade Show,,graceandstella.com
Equity Fund,Aditi Dash,Split Nutrition,Split Nutrition - April 2020,Closed Passed,Q4-2020,,1/0/00,274,44196,43922,,Manual,,splitnutrition.com
Equity Fund,Aditi Dash,Loops Beauty,Loops Beauty - August 2020,Closed Passed,Q4-2020,,1/0/00,122,44196,44074,,Manual,,loopsbeauty.com
Equity Fund,Aditi Dash,Ny Shuk,Ny Shuk - January 2021,Closed Passed,Q4-2020,,1/0/00,0,44196,44204,,Inbound,,nyshuk.com
Equity Fund,Aditi Dash,INBLOOM,INBLOOM - August 2020,Closed Passed,Q4-2020,,1/0/00,122,44196,44074,,Manual,,tobeinbloom.com
Equity Fund,Aditi Dash,Chillhouse,Chillhouse - April 2020,Closed Passed,Q4-2020,,1/0/00,273,44196,43923,,Helio,,chillhouse.com
Equity Fund,Aditi Dash,Nasalaid,Nasalaid - August 2020,Closed Passed,Q4-2020,,1/0/00,125,44196,44071,,Inbound,,nasalaid.com
Equity Fund,Aditi Dash,lil pop,lil pop - April 2020,Closed Passed,Q4-2020,,1/0/00,273,44196,43923,,Manual,,thelilpops.com
Equity Fund,Aditi Dash,Brad's Plant Based,Brad's Plant Based - March 2020,Closed Passed,Q4-2020,,1/0/00,288,44196,43908,,Inbound,,bradsplantbased.com
Equity Fund,Aditi Dash,Beauty Gourmet,Beauty Gourmet - March 2020,Closed Passed,Q4-2020,,1/0/00,288,44196,43908,,Inbound,,beautygourmet.com
Equity Fund,Aditi Dash,Yoconut Dairy Free,Yoconut Dairy Free - March 2020,Closed Passed,Q4-2020,,1/0/00,302,44196,43894,,Helio,,yoconutdairyfree.com
Equity Fund,Aditi Dash,Key Eats,Key Eats - March 2020,Closed Passed,Q4-2020,,1/0/00,302,44196,43894,,Inbound,,keyeats.com
Equity Fund,Aditi Dash,Iris & Romeo,Iris & Romeo - March 2020,Closed Passed,Q4-2020,,1/0/00,302,44196,43894,,Investor Referral,,irisandromeo.com
Equity Fund,Aditi Dash,Pause Well Aging,Pause Well Aging - Sept 2020,Closed Passed,Q4-2020,,1/0/00,168,44196,44028,,Manual,,pausewellaging.com
Equity Fund,Aditi Dash,Hard Frescos,Hard Frescos - July 2020,Closed Passed,Q4-2020,,1/0/00,174,44196,44022,,Helio,,hardfrescos.com
Equity Fund,Aditi Dash,OneSkin,OneSkin - July 2020,Closed Passed,Q4-2020,,1/0/00,167,44196,44029,,Other Referral,,oneskin.co
Equity Fund,Aditi Dash,Miracle Noodle,Miracle Noodle - July 2020,Closed Passed,Q4-2020,,1/0/00,169,44196,44027,,Helio,,miraclenoodle.com
Equity Fund,Aditi Dash,Lemon Perfect,Lemon Perfect - July 2020,Closed Passed,Q4-2020,,1/0/00,170,44196,44026,,Helio,,lemonperfect.com
Equity Fund,Aditi Dash,Solgaard Design,Solgaard Design - July 2020,Closed Passed,Q4-2020,,1/0/00,168,44196,44028,,Referral from CircleUp Employee,,solgaard.co
Equity Fund,Aditi Dash,True & Luscious,True & Luscious - July 2020,Closed Passed,Q4-2020,,1/0/00,164,44196,44032,,Inbound,,trueluscious.com
Equity Fund,Aditi Dash,Clutch Nails,Clutch Nails - July 2020,Closed Passed,Q4-2020,,1/0/00,164,44196,44032,,Helio,,clutchnails.com
Equity Fund,Aditi Dash,Move,Move (fka Movebutter) - July 2020,Closed Passed,Q4-2020,,1/0/00,155,44196,44041,,Inbound,,shopmove.co
Equity Fund,Aditi Dash,Fabric Skincare,Fabric Skincare - June 2020,Closed Passed,Q4-2020,,1/0/00,204,44196,43992,,,,fabricskincare.com
Equity Fund,Aditi Dash,Golde,Golde - August 2020,Closed Passed,Q4-2020,,1/0/00,147,44196,44049,,Helio,,golde.co
Equity Fund,Aditi Dash,Handsome Brook Farm,Handsome Brook Farm - August 2020,Closed Passed,Q4-2020,,1/0/00,147,44196,44049,,Helio,,handsomebrookfarm.com
Equity Fund,Aditi Dash,DeeBee's Organics,DeeBee's Organics - July 2020,Closed Lost,Q4-2020,,1/0/00,162,44196,44034,,Helio,,deebeesorganics.com
Equity Fund,Aditi Dash,Red Clay Hot Sauce,Red Clay Hot Sauce - August 2020,Closed Passed,Q4-2020,,1/0/00,150,44196,44046,,Helio,,redclayhotsauce.com
Equity Fund,Aditi Dash,Cocoon,Cocoon - March 2020,Closed Passed,Q4-2020,,1/0/00,301,44196,43895,,Other Referral,,meetcocoon.com
Equity Fund,Aditi Dash,Hitch,Hitch - July 2020,Closed Passed,Q4-2020,,1/0/00,157,44196,44039,,Inbound,,carryhitch.com
Equity Fund,Aditi Dash,Hooray Foods,Hooray Foods - July 2020,Closed Passed,Q4-2020,,1/0/00,156,44196,44040,,Investor Referral,,hoorayfoods.com
Equity Fund,Aditi Dash,Split Nutrition,Split Nutrition - July 2020,Closed Passed,Q4-2020,,1/0/00,157,44196,44039,,Manual,,splitnutrition.com
Equity Fund,Aditi Dash,Pathwater,Pathwater - July 2020,Closed Passed,Q4-2020,,1/0/00,155,44196,44041,,Helio,,drinkpathwater.com
Equity Fund,Aditi Dash,Glosslab,Glosslab - July 2020,Closed Passed,Q4-2020,,1/0/00,156,44196,44040,,Inbound,,glosslab.com
Equity Fund,Aditi Dash,Sweetkick,Sweetkick - July 2020,Closed Lost,Q4-2020,,1/0/00,156,44196,44040,,Manual,,sweetkick.com
Equity Fund,Aditi Dash,Colugo,Colugo - March 2020,Closed Passed,Q4-2020,,1/0/00,301,44196,43895,,Helio,,hicolugo.com
Equity Fund,Aditi Dash,HFactor Water,HFactor Water - July 2020,Closed Passed,Q4-2020,,1/0/00,155,44196,44041,,Other Referral,,hfactorwater.com
Equity Fund,Aditi Dash,Happy Campers Gluten Free,Happy Campers Gluten Free - July 2020,Closed Passed,Q4-2020,,1/0/00,155,44196,44041,,Helio,,happycampersgf.com
Equity Fund,Aditi Dash,We Are Wild,We Are Wild - July 2020,Closed Passed,Q4-2020,,1/0/00,155,44196,44041,,Helio,,wearewild.us
Equity Fund,Aditi Dash,Friska,Friska - July 2020,Closed Lost,Q4-2020,,1/0/00,155,44196,44041,,Manual,,getfriska.com
Equity Fund,Aditi Dash,Bhu Foods,Bhu Foods - July 2020,Closed Passed,Q4-2020,,1/0/00,155,44196,44041,,Helio,,bhufoods.com
Equity Fund,Aditi Dash,Little Secrets,Little Secrets - February 2020,Closed Passed,Q4-2020,,1/0/00,316,44196,43880,,Inbound,,littlesecretschocolates.com
Equity Fund,Aditi Dash,Makeup Museum,Makeup Museum - February 2020,Closed Passed,Q4-2020,,1/0/00,316,44196,43880,,Manual,,makeupmuseum.com
Equity Fund,Aditi Dash,lil pop,lil pop - July 2020,Closed Passed,Q4-2020,,1/0/00,156,44196,44040,,Inbound,,thelilpops.com
Equity Fund,Aditi Dash,Ranch Rider Spirits,Ranch Rider Spirits - July 2020,Closed Lost,Q4-2020,,1/0/00,157,44196,44039,,Other Referral,,ranchriderspirits.com
Equity Fund,Aditi Dash,SkinTe,SkinTe - July 2020,Closed Passed,Q4-2020,,1/0/00,162,44196,44034,,Helio,,skinte.com
Equity Fund,Aditi Dash,Ginger Shots (dba Tulua),Ginger Shots (dba Tulua) - July 2020,Closed Passed,Q4-2020,,1/0/00,157,44196,44039,,Helio,,gingershots.com
Equity Fund,Aditi Dash,Quesava,Quesava - December 2019,Closed Passed,Q4-2020,,1/0/00,384,44196,43812,,Helio,,quesava.com
Equity Fund,Aditi Dash,Lemon Perfect,Lemon Perfect - December 2019,Closed Passed,Q4-2020,,1/0/00,374,44196,43822,,Helio,,lemonperfect.com
Equity Fund,Aditi Dash,Urban Hydration,Urban Hydration - March 2020,Closed Passed,Q4-2020,,1/0/00,294,44196,43902,,Helio,,urbanhydration.com
Equity Fund,Aditi Dash,Artisan L'uxe,Artisan L'uxe - March 2020,Closed Passed,Q4-2020,,1/0/00,294,44196,43902,,Helio,,artisanluxebeauty.com
Equity Fund,Aditi Dash,VitaCup,VitaCup - March 2020,Closed Passed,Q4-2020,,1/0/00,297,44196,43899,,Inbound,,vitacup.com
Equity Fund,Aditi Dash,Plant Provisions,Plant Provisions - June 2020,Closed Passed,Q4-2020,,1/0/00,204,44196,43992,,Inbound,,plantprovisions.co
Equity Fund,Aditi Dash,Lebby,Lebby Chickpea Snacks - February 2020,Closed Passed,Q4-2020,,1/0/00,315,44196,43881,,Manual,,lebbysnacks.com
Equity Fund,Aditi Dash,Farm and Oven,Farm and Oven - April 2020,Closed Passed,Q4-2020,,1/0/00,261,44196,43935,,Helio,,farmandoven.com
Equity Fund,Aditi Dash,Laiki,Laiki - April 2020,Closed Passed,Q4-2020,,1/0/00,260,44196,43936,,Helio,,laikicrackers.com
Equity Fund,Aditi Dash,Plantable,Plantable - March 2020,Closed Passed,Q4-2020,,1/0/00,286,44196,43910,,Helio,,plantable.com
Equity Fund,Aditi Dash,forest coffee trading co,forest coffee trading co - March 2020,Closed Passed,Q4-2020,,1/0/00,281,44196,43915,,Helio,,forestcoffeetrading.com
Equity Fund,Aditi Dash,Cusa Tea,Cusa Tea - March 2020,Closed Passed,Q4-2020,,1/0/00,281,44196,43915,,Helio,,cusatea.com
Equity Fund,Aditi Dash,Blume,Blume - February 2020,Closed Passed,Q4-2020,,1/0/00,310,44196,43886,,Helio,,meetblume.com
Equity Fund,Aditi Dash,suncore-foods,suncore-foods - February 2020,Closed Passed,Q4-2020,,1/0/00,310,44196,43886,,Helio,,suncorefoods.com
Equity Fund,Aditi Dash,Solara Suncare,Solara Suncare - February 2020,Closed Passed,Q4-2020,,1/0/00,314,44196,43882,,Trade Show,,solarasuncare.com
Equity Fund,Aditi Dash,Siren Snacks,Siren Snacks - February 2020,Closed Passed,Q4-2020,,1/0/00,314,44196,43882,,Manual,,sirensnacks.com
Equity Fund,Aditi Dash,BRAINGEAR,BrainGear - February 2020,Closed Passed,Q4-2020,,1/0/00,311,44196,43885,,Inbound,,braingear.me
Equity Fund,Aditi Dash,Proper Good,Proper Good - March 2020,Closed Passed,Q4-2020,,1/0/00,303,44196,43893,,Inbound,,eatpropergood.com
Equity Fund,Aditi Dash,Nuria Beauty,Nuria Beauty - June 2020,Closed Lost,Q4-2020,,1/0/00,205,44196,43991,,Helio,,nuriabeauty.com
Equity Fund,Aditi Dash,YoFiit,YoFiit - October 2020,Closed Passed,Q4-2020,,1/0/00,83,44196,44113,,Inbound,,yofiit.com
Equity Fund,Aditi Dash,Snacklins,Snacklins - October 2020,Closed Lost,Q4-2020,,1/0/00,84,44196,44112,,Helio,,snacklins.com
Equity Fund,Aditi Dash,Dona Chai,Dona Chai - February 2020,Closed Passed,Q4-2020,,1/0/00,314,44196,43882,,Inbound,,donachai.com
Equity Fund,Aditi Dash,Haielle,Haielle - February 2020,Closed Passed,Q4-2020,,1/0/00,311,44196,43885,,Trade Show,,haielle.com
Equity Fund,Aditi Dash,Redd,Redd - July 2020,Closed Passed,Q4-2020,,1/0/00,177,44196,44019,,Other Referral,,reddbar.com
Equity Fund,Aditi Dash,Genius Juice,Genius Juice - July 2020,Closed Passed,Q4-2020,,1/0/00,177,44196,44019,,Inbound,,geniusjuice.com
Equity Fund,Aditi Dash,Stix,Stix - Jan 2020,Closed Passed,Q4-2020,,1/0/00,175,44196,44021,,Investor Referral,,getstix.co
Equity Fund,Aditi Dash,Swoon,Swoon - July 2020,Closed Lost,Q4-2020,,1/0/00,177,44196,44019,,Helio,,tasteswoon.com
Equity Fund,Aditi Dash,Bodily,Bodily - July 2020,Closed Passed,Q4-2020,,1/0/00,177,44196,44019,,Other Referral,,itsbodily.com
Equity Fund,Aditi Dash,BUCKLEY PETS,BUCKLEY PETS - July 2020,Closed Lost,Q4-2020,,1/0/00,170,44196,44026,,Helio,,buckleypet.com
Equity Fund,Aditi Dash,Sabor Mexicano,Sabor Mexicano - July 2020,Closed Passed,Q4-2020,,1/0/00,170,44196,44026,,Helio,,sabormexicano.com
Equity Fund,Aditi Dash,Rose Wine Water,Rose Wine Water - July 2020,Closed Passed,Q4-2020,,1/0/00,170,44196,44026,,Manual,,rosewinewater.com
Equity Fund,Aditi Dash,South40Snacks,South40Snacks - July 2020,Closed Passed,Q4-2020,,1/0/00,175,44196,44021,,Helio,,south40snacks.com
Equity Fund,Aditi Dash,SWORD,SWORD Online Shop - August 2020,Closed Passed,Q4-2020,,1/0/00,148,44196,44048,,Entrepreneur Referral,,drinksword.com
Equity Fund,Aditi Dash,Daring Foods,Daring Foods - August 2020,Closed Passed,Q4-2020,,1/0/00,148,44196,44048,,Helio,,daring.com
Equity Fund,Aditi Dash,Lucy,Lucy - August 2020,Closed Lost,Q4-2020,,1/0/00,148,44196,44048,,Helio,,lucy.co
Equity Fund,Aditi Dash,Pitaya Plus,Pitaya Plus - August 2020,Closed Passed,Q4-2020,,1/0/00,147,44196,44049,,Helio,,pitayaplus.com
Equity Fund,Aditi Dash,Eat Howl,Eat Howl - August 2020,Closed Passed,Q4-2020,,1/0/00,148,44196,44048,,Other Referral,,eathowl.com
Equity Fund,Aditi Dash,Liquid Death,Liquid Death - July 2020,Closed Lost,Q4-2020,,1/0/00,177,44196,44019,,Inbound,,liquiddeath.com
Equity Fund,Aditi Dash,Little Saints,Little Saints - July 2020,Closed Passed,Q4-2020,,1/0/00,177,44196,44019,,Manual,,littlesaints.co
Equity Fund,Aditi Dash,Copper Cow Coffee,Copper Cow Coffee - July 2020,Closed Passed,Q4-2020,,1/0/00,177,44196,44019,,Helio,,coppercowcoffee.com
Equity Fund,Aditi Dash,Girl+Hair,Girl+Hair - July 2020,Closed Passed,Q4-2020,,1/0/00,175,44196,44021,,Helio,,girlandhair.com
Equity Fund,Aditi Dash,Aether Beauty,Aether Beauty - January 2020,Closed Passed,Q4-2020,,1/0/00,349,44196,43847,,Manual,,aetherbeautyco.com
Equity Fund,Aditi Dash,Jiant Hard Kombucha,Jiant Hard Kombucha - July 2020,Closed Passed,Q4-2020,,1/0/00,177,44196,44019,,Manual,,jiantkombucha.com
Equity Fund,Aditi Dash,Grow Fragrance,Grow Fragrance - September 2020,Closed Passed,Q4-2020,,1/0/00,114,44196,44082,,Manual,,growfragrance.com
Equity Fund,Aditi Dash,Feel Energy (Nurish Brands),Feel Energy (Nurish Brands) - April 2020,Closed Passed,Q4-2020,,1/0/00,251,44196,43945,,Manual,,feelenergy.com
Equity Fund,Aditi Dash,Mike's Hot Honey,Mike's Hot Honey - April 2020,Closed Passed,Q4-2020,,1/0/00,251,44196,43945,,Inbound,,mikeshothoney.com
Equity Fund,Aditi Dash,Hand in Hand Soap,Hand in Hand Soap - September 2020,Closed Passed,Q4-2020,,1/0/00,94,44196,44102,,Helio,,handinhandsoap.com
Equity Fund,Aditi Dash,Everviolet,Everviolet - September 2020,Closed Passed,Q4-2020,,1/0/00,94,44196,44102,,Other Referral,,everviolet.com
Equity Fund,Aditi Dash,Tom & Sheri's,Tom & Sheri's - September 2020,Closed Passed,Q4-2020,,1/0/00,98,44196,44098,,Investor Referral,,tomandsherisproducts.com
Equity Fund,Aditi Dash,Rae Wellness,Rae Wellness - September 2020,Closed Passed,Q4-2020,,1/0/00,99,44196,44097,,Manual,,raewellness.co
Equity Fund,Aditi Dash,The Lip Bar,The Lip Bar - September 2020,Closed Passed,Q4-2020,,1/0/00,99,44196,44097,,Helio,,thelipbar.com
Equity Fund,Aditi Dash,Curist,Curist - September 2020,Closed Lost,Q4-2020,,1/0/00,98,44196,44098,,Helio,,curistrelief.com
Equity Fund,Aditi Dash,Cadence,Cadence - December 2020,Closed Passed,Q4-2020,,1/0/00,17,44196,44179,,Other Referral,,keepyourcadence.com
Equity Fund,Aditi Dash,Minnow,Minnow - September 2020,Closed Passed,Q4-2020,,1/0/00,94,44196,44102,,Referral from CircleUp Employee,,minnowdesigns.com
Equity Fund,Aditi Dash,Starface,Starface - March 2020,Closed Passed,Q4-2020,,1/0/00,275,44196,43921,,Inbound,,starface.world
Equity Fund,Aditi Dash,Thunderbird Bar,Thunderbird Bar - March 2020,Closed Passed,Q4-2020,,1/0/00,276,44196,43920,,Helio,,thunderbirdbar.com
Equity Fund,Aditi Dash,Saucy Foods,Saucy Foods - March 2020,Closed Passed,Q4-2020,,1/0/00,275,44196,43921,,Inbound,,saucyfoods.com
Equity Fund,Aditi Dash,DripKit,DripKit - March 2020,Closed Passed,Q4-2020,,1/0/00,275,44196,43921,,Helio,,dripkit.coffee
Equity Fund,Aditi Dash,Mammoth Creameries,Mammoth Creameries - March 2020,Closed Passed,Q4-2020,,1/0/00,275,44196,43921,,Helio,,mammothcreameries.com
Equity Fund,Aditi Dash,Kize Concepts,Kize Concepts - April 2020,Closed Passed,Q4-2020,,1/0/00,260,44196,43936,,Helio,,kizeconcepts.com
Equity Fund,Aditi Dash,Rule Breaker Snacks,Rule Breaker Snacks - April 2020,Closed Passed,Q4-2020,,1/0/00,260,44196,43936,,Helio,,rulebreakersnacks.com
Equity Fund,Aditi Dash,Just the Cheese,Just the Cheese - April 2020,Closed Passed,Q4-2020,,1/0/00,260,44196,43936,,Helio,,justthecheese.com
Equity Fund,Aditi Dash,Truce,Truce - April 2020,Closed Passed,Q4-2020,,1/0/00,246,44196,43950,,Helio,,truceclean.com
Equity Fund,Aditi Dash,Sol-ti,Sol-ti - April 2020,Closed Passed,Q4-2020,,1/0/00,245,44196,43951,,Helio,,solti.com
Equity Fund,Aditi Dash,GOOD DIRT,GOOD DIRT - April 2020,Closed Passed,Q4-2020,,1/0/00,245,44196,43951,,Helio,,good-dirt.com
Equity Fund,Aditi Dash,Truth Bar,Truth Bar - April 2020,Closed Passed,Q4-2020,,1/0/00,245,44196,43951,,Manual,,truthbar.com
Equity Fund,Aditi Dash,PorterRoad,PorterRoad - April 2020,Closed Passed,Q4-2020,,1/0/00,246,44196,43950,,Inbound,,porterroad.com
Equity Fund,Aditi Dash,a boring life,a boring life - April 2020,Closed Passed,Q4-2020,,1/0/00,248,44196,43948,,Manual,,aboringlife.com
Equity Fund,Aditi Dash,The Good Chocolate,The Good Chocolate - April 2020,Closed Passed,Q4-2020,,1/0/00,248,44196,43948,,Manual,,thegoodchocolate.com
Equity Fund,Aditi Dash,True & Luscious,True & Luscious - April 2020,Closed Passed,Q4-2020,,1/0/00,248,44196,43948,,Manual,,trueluscious.com
Equity Fund,Aditi Dash,HED,HED - April 2020,Closed Passed,Q4-2020,,1/0/00,248,44196,43948,,Inbound,,hedskincare.com
Equity Fund,Aditi Dash,Pangea Organics,Pangea Organics - April 2020,Closed Passed,Q4-2020,,1/0/00,247,44196,43949,,Inbound,,pangeaorganics.com
Equity Fund,Aditi Dash,Medella Springs,Medella Springs - April 2020,Closed Passed,Q4-2020,,1/0/00,248,44196,43948,,Helio,,medellalaboratories.com
Equity Fund,Aditi Dash,true salt,true salt - April 2020,Closed Passed,Q4-2020,,1/0/00,248,44196,43948,,Manual,,truesaltco.com
Equity Fund,Aditi Dash,Yumble,Yumble - April 2020,Closed Passed,Q4-2020,,1/0/00,251,44196,43945,,Inbound,,yumblekids.com
Equity Fund,Aditi Dash,Sunwink,Sunwink - May 2020,Closed Passed,Q4-2020,,1/0/00,244,44196,43952,,Inbound,,drinksunwink.com
Equity Fund,Aditi Dash,Bennett's Butter Co,Bennett's Butter Co - May 2020,Closed Passed,Q4-2020,,1/0/00,244,44196,43952,,Inbound,,bennettsbutter.com
